office_id,office_load,documents_missing,client_response_delay_days,reassignment_count,days_in_stage,sla_target_days,total_processing_days,sla_breach,docs_per_sla,client_delay_per_sla,load_x_reassign,stage_time_ratio,is_urgent,case_type_Payroll,case_type_Relocation,case_type_Tax,case_type_Visa Renewal,case_type_Work Permit,country_CA,country_DE,country_UK,country_US,processing_stage_Decision,processing_stage_Documentation,processing_stage_Government Review,processing_stage_Intake,processing_stage_Submission,priority_Urgent,document_complexity_Low,document_complexity_Medium,missing_docs_bucket_1-2,missing_docs_bucket_3-4,missing_docs_bucket_5+,office_load_bucket_mid,office_load_bucket_high,office_load_bucket_very_high,client_delay_bucket_1-7,client_delay_bucket_8-14,client_delay_bucket_15-30,client_delay_bucket_30+
110,52,3,17,1,16,38,70.6,1,0.07894736842105263,0.4473684210526316,104,0.42105263157894735,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
103,123,5,16,2,26,14,79.4,1,0.35714285714285715,1.1428571428571428,369,1.8571428571428572,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
112,75,2,0,4,6,45,60.3,1,0.044444444444444446,0.0,375,0.13333333333333333,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
106,60,2,14,2,1,35,58.3,1,0.05714285714285714,0.4,180,0.02857142857142857,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
118,73,5,23,1,13,83,87.5,1,0.060240963855421686,0.27710843373493976,146,0.1566265060240964,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,True,False
101,63,0,3,2,38,28,59.5,1,0.0,0.10714285714285714,189,1.3571428571428572,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
109,101,0,27,2,6,45,64.8,1,0.0,0.6,303,0.13333333333333333,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
112,100,5,1,0,38,38,61.3,1,0.13157894736842105,0.02631578947368421,100,1.0,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False
105,91,4,25,1,12,45,74.1,1,0.08888888888888889,0.5555555555555556,182,0.26666666666666666,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False
111,103,0,18,0,9,90,75.6,0,0.0,0.2,103,0.1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
111,30,2,7,1,20,35,48.0,1,0.05714285714285714,0.2,60,0.5714285714285714,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
119,113,6,21,0,39,30,78.6,1,0.2,0.7,113,1.3,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
110,110,2,15,2,27,90,82.1,0,0.022222222222222223,0.16666666666666666,330,0.3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
106,122,3,7,0,3,21,42.6,1,0.14285714285714285,0.3333333333333333,122,0.14285714285714285,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False
100,33,3,9,4,24,38,72.2,1,0.07894736842105263,0.23684210526315788,165,0.631578947368421,1,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
100,61,4,15,0,15,35,50.6,1,0.11428571428571428,0.42857142857142855,61,0.42857142857142855,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
119,98,2,4,0,34,21,62.7,1,0.09523809523809523,0.19047619047619047,98,1.619047619047619,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
112,31,4,18,0,32,30,63.0,1,0.13333333333333333,0.6,31,1.0666666666666667,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
108,103,2,5,1,21,30,66.2,1,0.06666666666666667,0.16666666666666666,206,0.7,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False
102,36,0,9,2,1,83,66.3,0,0.0,0.10843373493975904,108,0.012048192771084338,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
106,123,3,23,0,33,14,68.3,1,0.21428571428571427,1.6428571428571428,123,2.357142857142857,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False
105,109,5,29,0,11,14,93.9,1,0.35714285714285715,2.0714285714285716,109,0.7857142857142857,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
107,97,5,4,3,3,90,75.8,0,0.05555555555555555,0.044444444444444446,388,0.03333333333333333,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False
108,44,6,20,2,22,21,77.0,1,0.2857142857142857,0.9523809523809523,132,1.0476190476190477,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
104,45,4,18,0,10,30,76.3,1,0.13333333333333333,0.6,45,0.3333333333333333,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
100,66,1,18,1,44,90,84.3,0,0.011111111111111112,0.2,132,0.4888888888888889,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False
118,44,5,12,6,38,35,78.3,1,0.14285714285714285,0.34285714285714286,308,1.0857142857142856,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
109,108,6,27,0,24,45,78.4,1,0.13333333333333333,0.6,108,0.5333333333333333,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
111,79,2,14,1,7,21,39.1,1,0.09523809523809523,0.6666666666666666,158,0.3333333333333333,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
114,79,0,7,1,36,35,69.4,1,0.0,0.2,158,1.0285714285714285,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
108,46,1,10,0,1,30,34.8,1,0.03333333333333333,0.3333333333333333,46,0.03333333333333333,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
119,62,0,30,0,1,14,56.7,1,0.0,2.142857142857143,62,0.07142857142857142,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
116,95,0,0,0,26,45,31.4,0,0.0,0.0,95,0.5777777777777777,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
116,39,2,3,3,17,30,56.1,1,0.06666666666666667,0.1,156,0.5666666666666667,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
119,82,0,24,0,11,45,65.9,1,0.0,0.5333333333333333,82,0.24444444444444444,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
111,99,4,21,0,3,21,54.4,1,0.19047619047619047,1.0,99,0.14285714285714285,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
106,44,1,21,1,10,14,80.9,1,0.07142857142857142,1.5,88,0.7142857142857143,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
101,46,0,29,2,2,23,63.7,1,0.0,1.2608695652173914,138,0.08695652173913043,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
102,71,5,25,3,32,90,101.0,1,0.05555555555555555,0.2777777777777778,284,0.35555555555555557,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
116,101,5,26,2,16,30,88.6,1,0.16666666666666666,0.8666666666666667,303,0.5333333333333333,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
104,29,0,26,1,26,21,69.2,1,0.0,1.2380952380952381,58,1.2380952380952381,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
116,69,3,12,3,40,35,70.3,1,0.08571428571428572,0.34285714285714286,276,1.1428571428571428,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False
116,49,3,6,1,39,28,61.2,1,0.10714285714285714,0.21428571428571427,98,1.3928571428571428,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False
116,20,4,26,1,10,7,68.5,1,0.5714285714285714,3.7142857142857144,40,1.4285714285714286,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
101,73,5,6,0,36,23,51.8,1,0.21739130434782608,0.2608695652173913,73,1.565217391304348,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False
101,23,3,5,1,30,45,51.2,1,0.06666666666666667,0.1111111111111111,46,0.6666666666666666,0,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
104,106,0,24,1,9,83,70.0,0,0.0,0.2891566265060241,212,0.10843373493975904,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False
100,26,5,7,2,5,14,53.9,1,0.35714285714285715,0.5,78,0.35714285714285715,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
100,49,0,11,3,7,23,45.9,1,0.0,0.4782608695652174,196,0.30434782608695654,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
118,109,1,23,3,36,45,104.4,1,0.022222222222222223,0.5111111111111111,436,0.8,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
101,84,5,17,0,1,30,53.0,1,0.16666666666666666,0.5666666666666667,84,0.03333333333333333,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
111,48,3,22,0,27,35,88.8,1,0.08571428571428572,0.6285714285714286,48,0.7714285714285715,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
105,44,2,14,1,12,45,75.3,1,0.044444444444444446,0.3111111111111111,88,0.26666666666666666,0,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
103,59,3,27,1,16,90,87.1,0,0.03333333333333333,0.3,118,0.17777777777777778,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
110,45,0,15,1,8,7,41.1,1,0.0,2.142857142857143,90,1.1428571428571428,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
116,36,1,0,2,25,35,27.5,0,0.02857142857142857,0.0,108,0.7142857142857143,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
105,50,3,9,2,13,30,69.2,1,0.1,0.3,150,0.43333333333333335,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
